score,content
2,kenapa Susah masuk WA Verifikasi tidak bisa masuk
2,whats app saat ini pada android belum dapat menggunakan musik untuk status sedangkan yg lain sdh bisa..
2,banyak bug nya jirrr
2,"kenapa sih ini udh bener² malah GK bisa bikin status vidio munculnya ""file anda tidak di dukung""sy sudah menghapus semua vidio ku TPI masih ajaa tolong di apdet lgi"
2,KENAPA TIDAK BISA DI CREENSHOT BIKIN RIBET SAJA WOI
2,sdh GK bisa buat status vidio di wa
2,itu status WhatsApp nya yang aku kok kayak masih yang lama kalo yang sekarang kan kaya kotak kotak gitu bentuk status nya?
2,fitur musik status ku belum muncul padahal aku update terus wk
2,"kenapa setelah di perbaharui, saya tidak bisa upload video maupun kirim video, keterangan format tidak di dukung. HP saya vivo, ada yang samakah? tolong solusi nya"
2,"knapa Whatsapp saya sering ke spam trus, padahal saya tidak melakukan apa"" tiba"" ke spam? tolong akun whatsapp saya aktif kn kembali. terimakasih"
2,wasap ga bisa di buka knpa ya ? selalu begini ga bisa d buka wasapnya
2,bnyk ngebug nya
2,"aplikasi WhatsApp saya kena spam sudah verifikasi beberapa kali bahkan sudah ganti sim card 3 kali (2 kartu dgn provider yg sama dan 1 provider yg beda) .. tapi masih juga kena spam, WhatsApp bisnis pun ikut kena spam .. sampai hari ini , saya sudah coba cari info ke gerai provider sim card yg saya pakai tapi pihak mereka tidak bisa bantu tolong ... penjelasannya ??? tolong"
2,knp aku tidk buat whatsapp
2,"resolusi story tolong di HD dong,sudah capek capek buat foto yang bagus tp pas jadi story malah pecah pecah"
2,"semua nya sudah bagus, tpi knp ya mau up status video gabisa ada bacaan "" file tidak dj dukung "" mau ngiirm cht video pun juga gabisa pdhl awal nya baik' sajaa"
2,"apanih ko jadi gini WhatsApp tiap gw mau bikin story kenapa selalu GK bisa terus muncul tulisan Format file anda tidak mendukung,tolong lah di perbaiki lagi"
2,"WOII LAH MASA DI ALBUM GUE HD BNGT TAPI DI STATUS WHATSAPP JADI BURAM+PIXELS SIH, MANA STORY WHATSAPP BELUM SESUAI JAM LAGI"
2,"bug bgt si di saluran nya? kenapa kadang gabisa kirim pesan padahal jaringan baik baik aja, dan ga sekali dua kali kejadian kayak gitu"
2,"klo buat tlpn wa sinyal bgus tapi masih aj ptus"" ke orang lain nya perbaikii"
2,"untuk update sebenarnya sudah bagus, tapi kenapa saat saya menggunggah di saluran/channel saya tidak bisa terkirim, bukan karena internet, saya masih bisa chattingan dengan lancar, tetapi pesan saya yang ada di saluran saya tidak terkirim, dan juga tidak bisa dihapus, saat saya cari cara agar bisa mengatasinya di tiktok, ternyata banyak juga yang mengalami hal seperti ini, sampai sekarang saya tidak bisa menggunggah apapun, saya harap masalah ini cepat selesai, karena saya sangat tidak nyaman."
2,"tolong lah developer saya mau bikin laporan kerja menggunakan poto lewat whatsapp, masa pas mau ambil poto tidak bisa, di tekan malah record video , ayolah saya menggunakan smartphone Infinix GT 20 pro nih masa gk bisa ambil poto lewat wa"
2,ga tersedia efek
2,blom ada lagunya gimna ini
2,aplikasi wathsap penangkapan sinyalnya jelek slalau lemot ainyalnya
2,kenapa WA aku udh di apdate tapi statusku gak ada filtur musiknya😭😭😭
2,WhatsApp akhir' in sering update
2,"padahal sudah diupdate berkali kali, tetapi aja gaada prubahan, ga muncul lagunya, ga muncul tema bubble juga, sempet tak hapus ternyata sama aja, tolong diperbaiki sedikit"
2,Harus persi baru
2,Tolong dibenerin lagi ini app nya Bikin story gambar+video hasilnya selalu pecah udah kaya jaman bbm padahal dulu WA setiap update story hasilnya jernih gak pecah kaya skrng
2,kenapa whatsap sy kena spam terus.. pdahal sy tidak melanggar aturan dn ketentuan dr pihak whtsapp
2,bagus
2,untuk yg sering terkena spam malahan setiap hari yu kita sherink. apa sih maunya ini wa.... mentang-mentang dipake mayoritas malah kaya janc...
2,ga bisa buat status kata nya format file tidak terdukung
2,"tolong banget ini, perbaiki pengunggahan hd buat story, di galeri hd pas masuk WhatsApp jelek banget fotonya, tolong banget ini."
2,"setelah update saya jadi tidak bisa mengirim video, 😕"
2,"tidak bisa bikin status video, ( format file tidak mendukung)"
2,GK tau mau nilai ap 4hari in wa ke spam Hade🤦🤦🤦
2,jaringan lancar
2,kenapa setelah di update malah tdk bisa uploat video ke status wa..??
2,"setiap upload story selalu buram dan pecah, padahal sudah upgrade dan kualitas HD"
2,"min, ngadimin...!! gimana niih, malah gabisa buat story video, padahal sinyal lancar,"
2,watshapp tidak bisa mengirim video tidak
2,Udah satu mingguan mau buat story video gak bisa bisa kirim pesan video juga gak bisa 🙄
2,gtw komen aj
2,"apknya bagus, tapi setiap mau bikin status foto/video + kalau mau kirim foto / video ke orang lain gabisa selalu ada tulisan ""format file tidak didukung"" mksdnya apa ya? coba supaya bisa bikin status lagi gimana"
2,pas mau buat video status kenapa ya tulisan nya format file tidak didukung?
2,kenapa washp saya selalu kena sepam
2,"punya saya tidak bisa membuat status berupa viedo, aneh sekali. padahal sudah di update"
2,kok lelet banget ya
2,"Ok,aku kurangin bintanya soalnya setiap aku aplod video ngga terkirim cuma bisa nya Poto ngga kayak biasanya aplikasi ini tolong gimana sulosinya"
2,"ch saya tbtb gk bisa ngirim pesan, padahal jaringan sy sudah bagus dan lancar tp pesan nya tidak bisa terkirim, sementara di ch lain itu bisa?? tolong wa kedepannya perbaiki lagi bug di ch, sy jadi tidak bisa update dan terpaksa membuat ch baru. baru kali ini kecewa sm WhatsApp, bug nya makin banyak, tolong diperhatikan lagi🙏"
2,saya tidak bisa membuka wa saya karna di play store hanya ada uninstall
2,"gabisa ngirim stiker, bikin status, SM vn"
2,jd gak bisa buka wa
2,"aplikasi WhatsApp sering keluar masuk sendiri, apa penyebabnya"
2,kenapa wa saya ga bisa buat story video ya? keterangannya file tidak didukung
2,"maaf banget nih ini masa WhatsApp saya abis update ga bisa buat story, ngirim vidio gimana nih WhatsApp tolong perhatiannya ribet kan jadinya apa' susah saya butuh kirim vidio jadi sekali lagi tolong di betulkan biar adil"
2,trkadang akun bisa di bobol oramg lain
2,Kenapa meta ai di WA sya tdk mau muncul pdhal sdh di update yg terbaru
2,kadang eror
2,"Kenapa y tiba"" Aplikasi WA saya hilang"
2,setelah pembaruan WhatsApp untuk video tidak mendukung mohon pembaruan lagi
2,gak bisa di buka whatsapp nya
2,"wa eror, dari tadi malam sampai sekarang kalo mau tlp/vc selalu tertolak"
2,"kenapa ga bisa buat sw ya , terus ga ada yang chat padahal aku udah pake data , secepatnya ya perbaiki nya"
2,Ini apk WhatsApp di hp Vivo knpa ya baru-baru ini gabisa buat kirim atau buat story dalam bentuk video😭
2,status vidio saya tidak bisa di posting padahal file nya tidak rusak
2,"punyaku ga bisa tag grup,knpa ya"
2,GK bisa log in ..di suruh download aplikasi trus 😌
2,chat sama bikin grup lumayan
2,"tolong donk perbaiki, semenjak di update saya jadi ga bisa upload video atau ngirim. video,,"
2,kenapa WhatsApp messenger me sepam no wa padahal baru daftar
2,Woy pihak wa tolong lah klau hp kita ke reset chat kita jgn di hps banyak yg penting
2,kenapa ya wa punya saya tidak bisa ganti nada dering..pas saya klik notifikasi dan saya coba ubah hanya nada dering bawaan yg muncul tidak bisa yg dari file?
2,"kenapa no. ku selalu di spam apa karena hpku beli onlain atau gimana,maksudnya apa kalau begini punya hp gk bisa di pakai percuma saya beli,padahal hp vivo ini favoritku, tapi sudah kejadian seperti ini ya sudah mau apa lagi.. mau gk mau saya beralih ke hp yg lain trimakasih..."
2,udah 3 hari ngak bisa bikin story
2,coba dev tolong wa jangan terlalu sensitif masa kita engga spam tiba² ke blok
2,Luamayam apk ini
2,"kenapa update nya lama ya, hp sya m bisa update status pakai musik 😭"
2,suka ngelek ga jelas kaya kita ga bisa chat teman harus di hapus aplikasi nya dulu baru bisa normal Lagi
2,Suka nge bug
2,WA messenger gak bisa di dowlop
2,kenapa kok setiap video call videonya ngelek padahal sinyalnya full / baguss
2,kurang baik
2,bagus
2,chanel saya eror ngebug terus
2,"rusak ni apk, masa gda yg chat gua anjjj"
2,wa aku gk ada meta nya apalagi lg musik😁😁
2,adain hd lagi di status
2,tidak ada jawaban
2,WA ku setiap bikin status gambar/video ny selalu buram tidak bisa HD
2,sekarang WhatsApp banyak bug nya dan juga saya pernah tidak bisa mengirim teks ke teman saya atau di saluran saya tapi jaringannya bagus
2,apasih kebanyakan fitur kagak guna 😡
2,di sini saya kasi 2 bintang karena saya mengirim seratus what'sapp sering terjadi format file tidak di dukung sekian Dan terima kasih
2,kenapa saya tidak bisa menghapus chat yg ingin saya hapus. ga ada icon tempat sampah yg biasa ada di whatsapp saya sebelumnya..
2,apk ini sekarang tidak bisa buat video story
2,knpa ni apk gabisa di uninstal
2,apk nya bagus banget
2,gabisa bikin atau kirim video
2,"semenjak di update bukan nya makin bagus malah kacau jir. mau ngirim video layar nya malah ilang/jadi hijau semua, ini kumaha sih. oy ak mau ngirim video iki kok jadi green screen smw cok, tolong perbaikannya y, bikin betmut ae lo."
2,tolong pihak WhatsApp kenapa sudah 2 hari saya tidak bisa update status wa karna file format tidak didukung adakah solusi nya mohon jawab
2,"ampun deh, masa mau kirim video gabisa, jelek amat dah, tolong dong ini developer, rtolong banget inimah, kenapa gabisa kirim video, kesel banhet dari tadi kaga bisa bisa"
2,"ga bisa post Video Katanya ""format file tidak tersedia"""
2,"kenapa WhatsApp saya setiap mau di update maupun sudah di update tetap saja tidak ada perubahan, tolong perbaiki fitur"" ini WhatsApp"
2,"hallo pihak WhatsApp saya ingin bilang tolong hilangkan tulisan warning/peringatan yang di saluran membuat kami sangat tidak nyaman dengan adanya ini, kami ingin mengupload sebuah video saja ke saluran tersebut tidak bisa dikarenakan adanya tulisan ""belarus"" kami tidak tau apa apa tiba² ada tulisan seperti itu dan kami tidak melakukan pelanggaran apapun secara fatal tolong kontribusi nya tolong segera perbaiki bug nya yang bermasalah ini dan kembalikan WhatsApp versi semula terimakasih 🙏"
2,suara suka hilang kadang eror keluar sendiri perbaikan apl yg perlu bukan pembaruan yg lain
2,"kenapa si selalu bermasalah jadi chat yang belum di back up kehapus, kan gak mungkin setiap saat orang inget buat back up"
2,"Ini gimana sih, tiba tiba WhatsApp bermasalah, terus muncul Pulihkan/lewati pemulihan chat. Gua coba pulihkan tapi sampe 2 jam lebih masih loading terus, gua udah coba restart dan coba ulang download lagi tapi masih tetap ga bisa."
2,woy ngebug buka stiker ke emoji
2,"kok whatsapp skrg makin lama makin gk jelas yaa, masa klau ngirim video atau pun buat status whatsapp yg Video gk bisa yaa."
2,WhatsApp ny udh bagus tp kurang ny GK ada mode gelap yang default dan sama yng program mode meta ny blm ada... Jadi perbaikan lgi ya
2,ga bisa buat vidio di setatuss
2,"rasanya semakin sering pembaharuan...tapi malah semakin lemot,perbaiki aja dulu deh lemotnya...sangat mengganggu soalnya.."
2,kirim status dalam bentuk video selalu ada bacaan format file tidak di dukung
2,ga bisa masuk ke web whatsapp muter terus
2,"setelah di update malah tidak bisa membuat status video atau pun mengirim video, selalu muncul ""file tidak di dukung"" tolong pihak WhatsApp di perbarui, agar penggunanya merasa nyaman, kalau sudah bisa berfungsi seperti semula baru saya perbaiki rating nya"
2,"jelek sebenarnya aplikasi ini, status video tidak bisa panjang, tapi semua orang butuh, mau bagaimana lagi,, terpaksa.."
2,saya tidak bisa membuat status whatsapp menggunakan video. tolong di perbaiki!
2,sejak saya update saya tidak bisa mengirim video atau buat status video. knp ya??
2,gajelas tiba tiba wa saya keluar alasan nya sering spam padahall ngga
2,kurang bagus
2,tolong untuk pihak devoloper perbaiki sistemnya kenapa grup keluarga saya diblokir terlalu sensitif untuk grup karena grup pribadi saya diblokir tolong diperbaiki
2,whatsapp keseringan update
2,knp status d WhatsApp GK bsa video... bacaan format tidak di dukung smntra sebelum d update msih bsa buat status video
2,"Bukannya tambah bagus malah tambah mempersulit diri, mau ke menu emot aj susah suka pindah ke ketikan. bsa di perbaiki gak?"
2,bagus banget ya Tapi katanya ada update baru ngechat sama ai lain kok aku ga ada??
2,"slalu aj kek gni,gbisa dibuka,udh 2 kali,pdhl ak dokumen' yg pnting' bgt,hadehhh"
2,"Cannot use 3rd party notification audio, can only use notification audio from xiaomi theme."
2,mohon maaf kebanyakan susah di buka
2,Karena whatsapp saya spam
2,tolong kembalikan whataApp yang dulu yang bisa untuk bikin story video tanpa adanya tulisan Format tidak didukung..
2,kok ke band terus
2,kenapa WhatsApp saya terkena spam terus?padahal saya tidak melakukan pelanggaran apa pun.
2,wa versi sekarang punyaku gak bisa buat story vidio. kalau mau ngaplud vidio pasti ada tulisannya format tidak di dukung
2,wa sayah rida bisa menirim vidio ke reman
2,suara kecil
2,"tolong diperbaiki lg, kenapa up video dipesan/status tidak bisa lagi?saya seorang pekerja yg salah satunya pembawa berita asisten, mau upload video penting pas rapat buat tanda bukti jadi tidak bisa up, saya dikira tidak mengikuti rapat atau semacamnya, tolong perbaiki lg🙏"
2,bagus
2,unggahan video story pecah padahal file nya HD
2,gimana si masa mau ganti foto aja gak bisa
2,tidak relavan
2,N i
2,gabisa kirim vidio ada tulisan (format file tidak mendukung)
2,"TOLONG DONG WHATSAPP SAYA GA BISA UPLOAD VIDEO,,,PASTI MUNCULNYA FORMAT FILE TIDAK MENDUKUNG. #KELUHKESAHUSERVIVO"
2,kok bagian status aku post video musik GK bisa devolder hanya ada tulisan format file tidak mendukung tolong perbaiki ya devolder
2,ko makin kesini ga bisa bikin status
2,whatsapp tolol di update malah ga bisa up setatus vidio dengan format tidak d dukung 😤😤
2,tidak masuk akal makin kesini masa mau buat story aja ngga bisa di update malah makin jelek ini
2,washaap kami selalu spam
2,fitur musik gue mana kocak
2,"whatsapp sering kena spam,, sehari sampai 3 kali,"
2,kalau vc di kuarin vidio nya terjeda ..kurang bagus kemarin aja tidak terjeda
2,Saya senang dengan adanya whatsApp bisa di gunakan melpon balik sama siapa pun saya sangat senang
2,lah npa tiap gua verif malah d blokir trus
2,"semenjak wa saya di perbarui saya tidak bisa kirim video di status atau pun di tmn' saya, selalu ada bacan ""file tidak di dukung"" pdhl memori saya masih banyak bgt"
2,whatsapp bermasalah tidak bisa di buka
2,"wa gua klo cht ora duluan pasti kena spammm gjls nih wa skrnggg, mana lambat bgttt pdhl udh pake wifi masi ttp ajaaa menunggu jaringan"
2,"tolong segera perbaikan. WhatsApp yg skrng gk bisa kirim video. selalu ada kata 'format fail tdk d dukung' pdhl aku udah hapus berbagai apk, fto, dan video dan ruang penyimpanan pun msh cukup, dah 2 minggu wa aku kaya gini."
2,"tolong hapus ban grup 🙏, grup saya terkena ban entah masalah apa mohon sekali untuk bantuan nya 🙏"
2,"sekarang ribet banget mau login.sandi enkripsi cadangan udah bener,tapi gak bisa login.nunggu sampe 4 jam gak bisa2.mana data ilang semua. jelek banget sekarang.login gak pake sandi pun juga susah masuknya."
2,fitur baru ga ada yg muncul.
2,"tolong atur dong posisi pengaturan bisukan,sangat menggangu saat nlpon Tiba"" terbisukan karna kena kuping"
2,Masuk tanpa kode otp
2,hallo admin WhatsApp kenapa WhatsApp saya tidak bisa untuk meng-upload video story? sudah saya upgrade malah begini.
2,saya kirim video ke status kenapa kadang malah burem ?🙏🏻 tolong perbaiki atau berikan solusi
2,"habis di upgrade, WhatsApp tidak bisa dibuat mengirim media berupa video baik secara langsung dari aplikasi atau dari galeri.. kenapa yaa??? tolong dong kembalikan lagi fungsi² seperti semula.. 😢😢"
2,keren
2,segini sja kau
2,"sering bug, tolong diperbaiki lagi ya agar jangan bug"
2,"buat pihak whatsapp tolong, gw cuma masuk grub temen trus pas lgi asik chatan tiba' nomer gw ke blokir permanen udh cari tutorial di yt juga ttp disuruh ganti nomer, tolong lah ini ga cuma 1 kali, udah 5 nomer gw di blokir permanen smua, dan skarang di blokir juga, trus gua harus beli nomer brapa kali? klo tiap beli aja mesti ke blokir tanpa sebab, semalem WA gw ke blokir permanen karna ada nomer ga gw kenal minta tolong ke gw buat ngirim balik pesan yg dia kirim, trus gw turutin, eh mlh keblok."
2,"ini kenapa wa saya gak ada update ya,orang orang update ada fitur song ko saya gak ada sih"
2,ya ampun tolong dong masa tiap bikin sw pecah mulu gambarnya😭
2,pliss knpa jd gini ga bisa girim vd
2,WhatsApp kena spam bantusaya Bantuan mengakses informasi WhatsApp kena spam
2,"ini kok WA aku gk bisa kirim video sama bikin sw video yaa pas mau ngirim tuh ada tulisan ""format file tidak didukung"", aduhh ini gimana sih cara pilihannya?"
2,"perbaiki ya,,, kalau dibuat vc kok gabisa dikembali ke beranda wa ini gimana!!"
2,"dlu gua bisa bikin sw TPI kalau skrg malah kagak bisa bikin sw knp nih wa gua,TPI hp ayahku kalau bikin sw bisa kalau aku cuma bisa bikin sw fto doang klau vidio kagak. bisa,knp ya wa gua tolong kasih tips🙏"
